# median-combination of 92 normalized COS/G130M+G160M AGN spectra
# C. Danforth Fri Jan 25 12:25:39 2013
# wavelength   normalized flux
1365.3850     0.977557
1365.4548     0.972634
1365.5246     0.979043
1365.5944     0.983005
1365.6642     0.982481
1365.7340     0.980556
1365.8038     0.982631
1365.8736     0.982094
1365.9434     0.980079
1366.0132     0.992568
1366.0830     0.987960
1366.1527     0.990582
1366.2225     0.998442
1366.2923     0.998570
1366.3621     0.980336
1366.4319     0.988968
1366.5017     0.976741
1366.5715     0.980609
1366.6413     0.983201
1366.7111     0.982510
1366.7809     0.983161
1366.8507     0.984002
1366.9205     0.985929
1366.9903     0.975797
1367.0601     0.990607
1367.1299     0.982551
1367.1997     0.989339
1367.2695     0.987239
1367.3393     0.988462
1367.4091     0.992973
1367.4789     0.987921
1367.5487     0.994546
1367.6185     0.983105
1367.6883     0.988735
1367.7581     0.985627
1367.8279     0.989279
1367.8977     0.987910
1367.9675     0.993913
1368.0373     0.981996
1368.1071     0.985210
1368.1769     0.985869
1368.2467     0.976955
1368.3165     0.979563
1368.3862     0.976897
1368.4560     0.978539
1368.5258     0.992536
1368.5956     0.977635
1368.6654     0.988383
1368.7352     0.996706
1368.8050      1.00037
1368.8748     0.998834
1368.9446      1.00045
1369.0144     0.993383
1369.0842     0.994676
1369.1540     0.990875
1369.2238     0.985692
1369.2936     0.996105
1369.3634     0.987115
1369.4332     0.984106
1369.5030     0.973745
1369.5728     0.971295
1369.6426     0.982723
1369.7124     0.974030
1369.7822     0.951780
1369.8520     0.923527
1369.9218     0.906250
1369.9916     0.881667
1370.0614     0.860597
1370.1312     0.880088
1370.2010     0.905638
1370.2708     0.954030
1370.3406     0.973354
1370.4104     0.982278
1370.4802     0.980698
1370.5500     0.989383
1370.6197     0.989504
1370.6895     0.989597
1370.7593     0.986617
1370.8291     0.984060
1370.8989     0.997101
1370.9687     0.988689
1371.0385     0.987244
1371.1083     0.989101
1371.1781     0.989095
1371.2479     0.983158
1371.3177     0.982887
1371.3875     0.983298
1371.4573     0.989469
1371.5271     0.992343
1371.5969     0.991756
1371.6667     0.994596
1371.7365     0.992755
1371.8063     0.990472
1371.8761     0.988443
1371.9459     0.995992
1372.0157     0.995574
1372.0855     0.989955
1372.1553     0.993282
1372.2251      1.00206
1372.2949     0.999564
1372.3647     0.993496
1372.4345      1.00010
1372.5043     0.987316
1372.5741     0.989450
1372.6439     0.985777
1372.7137     0.994966
1372.7835     0.996691
1372.8532      1.00077
1372.9230     0.996500
1372.9928      1.00418
1373.0626     0.994454
1373.1324     0.997376
1373.2022     0.993096
1373.2720     0.993576
1373.3418     0.986330
1373.4116     0.995720
1373.4814     0.991470
1373.5512     0.985036
1373.6210     0.987141
1373.6908     0.988331
1373.7606     0.989422
1373.8304     0.993594
1373.9002     0.994052
1373.9700     0.984192
1374.0398     0.983892
1374.1096     0.977943
1374.1794     0.978065
1374.2492     0.984516
1374.3190     0.992429
1374.3888     0.987607
1374.4586      1.00044
1374.5284     0.998321
1374.5982     0.996643
1374.6680      1.00415
1374.7378     0.995103
1374.8076     0.991004
1374.8774     0.987838
1374.9472     0.982524
1375.0170     0.992086
1375.0867     0.993644
1375.1565     0.993543
1375.2263     0.993018
1375.2961     0.993218
1375.3659     0.984515
1375.4357     0.983827
1375.5055     0.980723
1375.5753     0.978721
1375.6451     0.985001
1375.7149     0.989875
1375.7847     0.996610
1375.8545     0.994108
1375.9243     0.995781
1375.9941     0.996542
1376.0639     0.991190
1376.1337     0.983600
1376.2035     0.985513
1376.2733     0.993356
1376.3431     0.983078
1376.4129     0.975951
1376.4827     0.978378
1376.5525     0.980641
1376.6223     0.991643
1376.6921     0.983435
1376.7619     0.989383
1376.8317     0.984867
1376.9015     0.998346
1376.9713     0.989721
1377.0411     0.981695
1377.1109     0.989591
1377.1807     0.986456
1377.2505     0.995568
1377.3202     0.996264
1377.3900     0.996312
1377.4598     0.981577
1377.5296     0.989096
1377.5994     0.990504
1377.6692     0.987332
1377.7390     0.992159
1377.8088     0.985755
1377.8786     0.988094
1377.9484     0.987532
1378.0182     0.981462
1378.0880     0.976525
1378.1578     0.977274
1378.2276     0.979757
1378.2974     0.977708
1378.3672     0.983034
1378.4370     0.990141
1378.5068     0.991281
1378.5766     0.996185
1378.6464     0.989099
1378.7162     0.986015
1378.7860     0.982742
1378.8558     0.984170
1378.9256     0.986768
1378.9954     0.992949
1379.0652     0.984407
1379.1350     0.987109
1379.2048     0.986120
1379.2746     0.986604
1379.3444     0.995324
1379.4142     0.995555
1379.4840     0.993648
1379.5537     0.984956
1379.6235     0.989763
1379.6933     0.983779
1379.7631     0.989849
1379.8329     0.982303
1379.9027     0.984628
1379.9725     0.981755
1380.0423     0.986323
1380.1121     0.990127
1380.1819     0.990117
1380.2517     0.989675
1380.3215     0.994638
1380.3913     0.994616
1380.4611     0.994783
1380.5309     0.990290
1380.6007     0.992315
1380.6705     0.990589
1380.7403     0.994583
1380.8101     0.986471
1380.8799     0.978797
1380.9497     0.991284
1381.0195     0.987782
1381.0893     0.988419
1381.1591     0.995021
1381.2289     0.996993
1381.2987     0.991310
1381.3685     0.985394
1381.4383     0.978888
1381.5081     0.990363
1381.5779     0.995682
1381.6477     0.997973
1381.7175     0.996591
1381.7872      1.00751
1381.8570      1.00096
1381.9268     0.989018
1381.9966     0.986953
1382.0664     0.995044
1382.1362     0.997408
1382.2060     0.990770
1382.2758     0.990508
1382.3456     0.980703
1382.4154     0.981368
1382.4852     0.983436
1382.5550     0.984910
1382.6248     0.978824
1382.6946     0.976741
1382.7644     0.979490
1382.8342     0.990859
1382.9040     0.998659
1382.9738     0.985430
1383.0436     0.988838
1383.1134     0.980011
1383.1832     0.978681
1383.2530     0.983592
1383.3228     0.982030
1383.3926     0.983537
1383.4624     0.984269
1383.5322     0.976313
1383.6020     0.981523
1383.6718     0.976480
1383.7416     0.986177
1383.8114     0.987578
1383.8812     0.994329
1383.9510     0.987248
1384.0207     0.988202
1384.0905     0.989142
1384.1603     0.985040
1384.2301     0.993751
1384.2999     0.994390
1384.3697     0.995749
1384.4395     0.989486
1384.5093     0.979764
1384.5791     0.994481
1384.6489     0.999307
1384.7187     0.996226
1384.7885     0.999599
1384.8583     0.992933
1384.9281     0.984200
1384.9979     0.988205
1385.0677     0.977562
1385.1375     0.979494
1385.2073     0.976760
1385.2771     0.975214
1385.3469     0.983322
1385.4167     0.984946
1385.4865     0.986477
1385.5563     0.986276
1385.6261     0.986852
1385.6959     0.988714
1385.7657     0.991412
1385.8355     0.987181
1385.9053     0.995637
1385.9751     0.994096
1386.0449     0.984748
1386.1147     0.986317
1386.1845     0.996657
1386.2542     0.980852
1386.3240     0.982712
1386.3938     0.987353
1386.4636     0.979000
1386.5334     0.992024
1386.6032     0.983841
1386.6730     0.996047
1386.7428     0.999495
1386.8126     0.996884
1386.8824     0.993388
1386.9522     0.991660
1387.0220     0.984143
1387.0918     0.994135
1387.1616     0.993052
1387.2314     0.992521
1387.3012      1.00035
1387.3710      1.00245
1387.4408      1.00171
1387.5106     0.990825
1387.5804     0.996011
1387.6502     0.996504
1387.7200     0.991629
1387.7898     0.996018
1387.8596      1.00053
1387.9294     0.988273
1387.9992     0.985115
1388.0690     0.992367
1388.1388     0.986020
1388.2086     0.990844
1388.2784     0.987889
1388.3482     0.983191
1388.4180     0.988155
1388.4877     0.997879
1388.5575     0.996953
1388.6273     0.994892
1388.6971     0.993297
1388.7669     0.992562
1388.8367     0.989798
1388.9065     0.986442
1388.9763     0.994326
1389.0461     0.988226
1389.1159     0.991260
1389.1857     0.997047
1389.2555     0.993969
1389.3253     0.984235
1389.3951     0.985645
1389.4649     0.983975
1389.5347     0.993036
1389.6045     0.989791
1389.6743     0.992078
1389.7441     0.995682
1389.8139     0.998805
1389.8837     0.992431
1389.9535     0.998007
1390.0233      1.00335
1390.0931      1.00089
1390.1629     0.990407
1390.2327     0.984411
1390.3025     0.986049
1390.3723     0.987617
1390.4421     0.986969
1390.5119     0.994510
1390.5817     0.980349
1390.6515     0.985020
1390.7212     0.983529
1390.7910     0.982377
1390.8608     0.988853
1390.9306     0.991566
1391.0004     0.997926
1391.0702     0.996811
1391.1400     0.994687
1391.2098     0.985397
1391.2796     0.999711
1391.3494      1.00472
1391.4192      1.00178
1391.4890      1.00182
1391.5588      1.01266
1391.6286     0.999859
1391.6984     0.995181
1391.7682     0.987308
1391.8380     0.982615
1391.9078     0.984416
1391.9776     0.979980
1392.0474     0.985782
1392.1172     0.984217
1392.1870     0.990715
1392.2568     0.984729
1392.3266     0.984047
1392.3964     0.977480
1392.4662     0.979151
1392.5360     0.984430
1392.6058     0.993445
1392.6756     0.983322
1392.7454     0.978032
1392.8152     0.974940
1392.8850     0.976132
1392.9547     0.968130
1393.0245     0.953965
1393.0943     0.947375
1393.1641     0.914486
1393.2339     0.899336
1393.3037     0.854182
1393.3735     0.788682
1393.4433     0.739330
1393.5131     0.661938
1393.5829     0.635167
1393.6527     0.609325
1393.7225     0.624029
1393.7923     0.688468
1393.8621     0.747425
1393.9319     0.813730
1394.0017     0.880829
1394.0715     0.917918
1394.1413     0.947631
1394.2111     0.968233
1394.2809     0.983167
1394.3507     0.978526
1394.4205     0.991630
1394.4903     0.995835
1394.5601     0.991090
1394.6299     0.993533
1394.6997     0.991447
1394.7695     0.983696
1394.8393     0.978286
1394.9091     0.980607
1394.9789     0.991176
1395.0487     0.985569
1395.1185     0.988638
1395.1882     0.982859
1395.2580     0.988931
1395.3278     0.981079
1395.3976     0.993694
1395.4674     0.981449
1395.5372     0.987851
1395.6070     0.994513
1395.6768     0.994091
1395.7466      1.00553
1395.8164     0.998029
1395.8862     0.990503
1395.9560     0.988882
1396.0258      1.00219
1396.0956     0.993120
1396.1654     0.997401
1396.2352     0.993138
1396.3050     0.988731
1396.3748     0.987496
1396.4446     0.983861
1396.5144      1.00340
1396.5842     0.993231
1396.6540      1.00475
1396.7238     0.994102
1396.7936     0.994134
1396.8634     0.986809
1396.9332     0.996404
1397.0030     0.997890
1397.0728     0.997059
1397.1426     0.986068
1397.2124     0.994019
1397.2822     0.994424
1397.3520     0.991337
1397.4217     0.991663
1397.4915     0.994028
1397.5613     0.991512
1397.6311     0.980358
1397.7009     0.990256
1397.7707     0.988905
1397.8405     0.995148
1397.9103      1.00075
1397.9801      1.00148
1398.0499     0.989642
1398.1197     0.997497
1398.1895     0.999197
1398.2593     0.996560
1398.3291     0.996019
1398.3989      1.00232
1398.4687     0.993214
1398.5385     0.998083
1398.6083     0.994347
1398.6781     0.997438
1398.7479     0.992517
1398.8177     0.996712
1398.8875     0.981936
1398.9573     0.998261
1399.0271      1.00205
1399.0969     0.999613
1399.1667     0.991856
1399.2365     0.996984
1399.3063     0.996565
1399.3761      1.00060
1399.4459     0.997276
1399.5157     0.998853
1399.5855     0.994640
1399.6552     0.979189
1399.7250     0.981310
1399.7948     0.982194
1399.8646     0.978743
1399.9344     0.982890
1400.0042     0.987894
1400.0740     0.985887
1400.1438     0.984279
1400.2136     0.992912
1400.2834     0.988819
1400.3532     0.983875
1400.4230     0.987108
1400.4928     0.993803
1400.5626     0.995180
1400.6324     0.982141
1400.7022     0.982408
1400.7720     0.981816
1400.8418     0.993479
1400.9116     0.994728
1400.9814     0.998768
1401.0512      1.00081
1401.1210     0.989947
1401.1908     0.999749
1401.2606     0.990977
1401.3304     0.981050
1401.4002     0.985420
1401.4700     0.978096
1401.5398     0.985796
1401.6096     0.983725
1401.6794     0.981818
1401.7492     0.975013
1401.8190     0.985591
1401.8887     0.979961
1401.9585     0.966640
1402.0283     0.963642
1402.0981     0.954989
1402.1679     0.951109
1402.2377     0.936619
1402.3075     0.919429
1402.3773     0.885397
1402.4471     0.839042
1402.5169     0.807820
1402.5867     0.766825
1402.6565     0.755590
1402.7263     0.768130
1402.7961     0.802293
1402.8659     0.843007
1402.9357     0.881945
1403.0055     0.903813
1403.0753     0.938705
1403.1451     0.968601
1403.2149     0.963751
1403.2847     0.971631
1403.3545     0.981731
1403.4243     0.986679
1403.4941     0.989086
1403.5639     0.984881
1403.6337     0.987877
1403.7035     0.991407
1403.7733     0.990245
1403.8431     0.984431
1403.9129     0.994358
1403.9827     0.992299
1404.0525     0.989118
1404.1222     0.991590
1404.1920     0.985344
1404.2618     0.985899
1404.3316     0.991844
1404.4014     0.984276
1404.4712     0.989681
1404.5410     0.985596
1404.6108     0.992300
1404.6806     0.993197
1404.7504     0.992066
1404.8202     0.990662
1404.8900     0.994821
1404.9598     0.992635
1405.0296     0.984833
1405.0994     0.986876
1405.1692     0.999410
1405.2390     0.999847
1405.3088      1.00794
1405.3786     0.995004
1405.4484     0.997579
1405.5182      1.00349
1405.5880      1.00248
1405.6578      1.00116
1405.7276     0.997469
1405.7974     0.989612
1405.8672     0.986652
1405.9370     0.979925
1406.0068     0.988879
1406.0766     0.987943
1406.1464     0.996404
1406.2162     0.991971
1406.2860     0.999784
1406.3557      1.00349
1406.4255     0.997743
1406.4953      1.00803
1406.5651     0.997203
1406.6349     0.987579
1406.7047     0.997435
1406.7745     0.977973
1406.8443     0.976651
1406.9141     0.985258
1406.9839     0.989564
1407.0537     0.981639
1407.1235     0.992268
1407.1933     0.983490
1407.2631     0.997392
1407.3329     0.997845
1407.4027     0.992747
1407.4725     0.999127
1407.5423      1.00657
1407.6121      1.00126
1407.6819     0.998667
1407.7517      1.00287
1407.8215     0.991023
1407.8913     0.986086
1407.9611     0.979593
1408.0309     0.996416
1408.1007     0.989849
1408.1705     0.984117
1408.2403     0.981400
1408.3101     0.987041
1408.3799     0.990489
1408.4497     0.983637
1408.5195     0.984109
1408.5892     0.980051
1408.6590     0.986203
1408.7288     0.987978
1408.7986     0.989508
1408.8684     0.995309
1408.9382     0.989686
1409.0080     0.989300
1409.0778     0.983359
1409.1476     0.984206
1409.2174     0.982326
1409.2872     0.974385
1409.3570     0.973832
1409.4268     0.972664
1409.4966     0.978799
1409.5664     0.975684
1409.6362     0.977721
1409.7060     0.998708
1409.7758     0.996496
1409.8456     0.995380
1409.9154     0.998374
1409.9852     0.991481
1410.0550     0.997669
1410.1248     0.991820
1410.1946     0.992711
1410.2644     0.993012
1410.3342     0.986908
1410.4040     0.996394
1410.4738     0.993144
1410.5436     0.985226
1410.6134     0.992807
1410.6832     0.996153
1410.7530     0.997001
1410.8227     0.985078
1410.8925     0.973942
1410.9623     0.983442
1411.0321     0.980992
1411.1019     0.988675
1411.1717     0.979886
1411.2415     0.988620
1411.3113     0.985839
1411.3811     0.976627
1411.4509     0.977813
1411.5207     0.987162
1411.5905     0.982135
1411.6603     0.978898
1411.7301     0.977431
1411.7999     0.976421
1411.8697     0.977624
1411.9395     0.974725
1412.0093     0.979541
1412.0791     0.972505
1412.1489     0.981057
1412.2187     0.993662
1412.2885     0.990760
1412.3583     0.985433
1412.4281     0.987799
1412.4979     0.973072
1412.5677     0.973542
1412.6375     0.975329
1412.7073     0.988203
1412.7771     0.986308
1412.8469     0.986779
1412.9167     0.992556
1412.9865     0.987983
1413.0562     0.998508
1413.1260     0.999367
1413.1958     0.996123
1413.2656      1.00128
1413.3354     0.997911
1413.4052     0.999056
1413.4750     0.991492
1413.5448      1.00610
